"concat";"geo";"priority";"id"
"?????????? ?????, 19";"55.123039, 61.440463";"1";"5217"
"?????????? ?????, 2";"55.125222, 61.439735";"1";"5218"
"?????????? ?????, 20";"55.123101, 61.43987";"1";"5219"
"?????????? ?????, 21";"55.122828, 61.440489";"1";"5220"
"?????????? ?????, 22";"55.122828, 61.440076";"1";"5221"
"?????????? ?????, 23";"55.122617, 61.440534";"1";"5222"
"?????????? ?????, 24";"55.122612, 61.440076";"1";"5223"
"?????????? ?????, 25";"55.122406, 61.440579";"1";"5224"
"?????????? ?????, 26";"55.122447, 61.440121";"1";"5225"
"?????????? ?????, 3";"55.125062, 61.440184";"1";"5226"
"?????????? ?????, 4";"55.125005, 61.439771";"1";"5227"
"?????????? ?????, 5";"55.12481, 61.44022";"1";"5228"
"?????????? ?????, 6";"55.124784, 61.439807";"1";"5229"
"?????????? ?????, 7";"55.124583, 61.440256";"1";"5230"
"?????????? ?????, 8";"55.124578, 61.439834";"1";"5231"
"?????????? ?????, 9";"55.124352, 61.440355";"1";"5232"
"??????????? ?????, 1";"55.191685, 61.455384";"1";"5233"
"??????????? ?????, 10";"55.191187, 61.455186";"1";"5234"
"??????????? ?????, 11";"55.191038, 61.455976";"1";"5235"
"??????????? ?????, 12";"55.190899, 61.45541";"1";"5236"
"??????????? ?????, 13";"55.190575, 61.456156";"1";"5237"
"??????????? ?????, 14";"55.190477, 61.45559";"1";"5238"
"??????????? ?????, 15";"55.190339, 61.456327";"1";"5239"
"??????????? ?????, 16";"55.19022, 61.455779";"1";"5240"
"??????????? ?????, 17";"55.190447, 61.456767";"1";"5241"
"??????????? ?????, 18";"55.190154, 61.455384";"1";"5242"
"??????????? ?????, 2";"55.191649, 61.454907";"1";"5243"
"??????????? ?????, 21";"55.190148, 61.456479";"1";"5244"
"??????????? ?????, 23";"55.18909, 61.457162";"1";"5245"
"??????????? ?????, 24";"55.189794, 61.456102";"1";"5246"
"??????????? ?????, 25";"55.189157, 61.457566";"1";"5247"
"??????????? ?????, 26";"55.189367, 61.455887";"1";"5248"
"??????????? ?????, 27";"55.188997, 61.457728";"1";"5249"
"??????????? ?????, 28";"55.189527, 61.456318";"1";"5250"
"??????????? ?????, 29";"55.188889, 61.457342";"1";"5251"
"??????????? ?????, 3";"55.191459, 61.455509";"1";"5252"
"??????????? ?????, 30";"55.189213, 61.455976";"1";"5253"
"??????????? ?????, 31";"55.188637, 61.457441";"1";"5254"
"??????????? ?????, 32";"55.189311, 61.456363";"1";"5255"
"??????????? ?????, 4";"55.191336, 61.455006";"1";"5256"
"??????????? ?????, 5";"55.191551, 61.455967";"1";"5257"
"??????????? ?????, 6";"55.191269, 61.454719";"1";"5258"
"??????????? ?????, 7";"55.191387, 61.456075";"1";"5259"
"??????????? ?????, 8";"55.191115, 61.454827";"1";"5260"
"??????????? ?????, 9";"55.191279, 61.455662";"1";"5261"
"????????????? ?????, 1";"55.119667, 61.45011";"1";"5262"
"????????????? ?????, 10";"55.120454, 61.449419";"1";"5263"
"????????????? ?????, 11";"55.120444, 61.448835";"1";"5264"
"????????????? ?????, 12";"55.120635, 61.449104";"1";"5265"
"????????????? ?????, 13";"55.120604, 61.448332";"1";"5266"
"????????????? ?????, 14";"55.120923, 61.448655";"1";"5267"
"????????????? ?????, 15";"55.120938, 61.448053";"1";"5268"
"????????????? ?????, 16";"55.121144, 61.448287";"1";"5269"
"????????????? ?????, 17";"55.121083, 61.447811";"1";"5270"
"????????????? ?????, 18";"55.121412, 61.447865";"1";"5271"
"????????????? ?????, 18?";"55.121288, 61.448071";"1";"5272"
"????????????? ?????, 19";"55.121258, 61.447514";"1";"5273"
"????????????? ?????, 2";"55.119867, 61.450353";"1";"5274"
"????????????? ?????, 20";"55.121788, 61.447577";"1";"5275"
"????????????? ?????, 21";"55.121417, 61.447254";"1";"5276"
"????????????? ?????, 22";"55.12187, 61.447119";"1";"5277"
"????????????? ?????, 23";"55.121577, 61.446975";"1";"5278"
"????????????? ?????, 25";"55.1217, 61.446796";"1";"5279"
"????????????? ?????, 26";"55.122431, 61.446176";"1";"5280"
"????????????? ?????, 27";"55.121947, 61.446373";"1";"5281"
"????????????? ?????, 29";"55.122179, 61.445978";"1";"5282"
"????????????? ?????, 3";"55.119816, 61.449805";"1";"5283"
"????????????? ?????, 30";"55.122699, 61.445116";"1";"5284"
"????????????? ?????, 31";"55.1224, 61.445646";"1";"5285"
"????????????? ?????, 33";"55.1224, 61.44552";"1";"5286"
"????????????? ?????, 34";"55.122555, 61.443912";"1";"5287"
"????????????? ?????, 35";"55.12237, 61.44517";"1";"5288"
"????????????? ?????, 36";"55.122565, 61.443454";"1";"5289"
"????????????? ?????, 37";"55.122354, 61.444487";"1";"5290"
"????????????? ?????, 38";"55.122524, 61.442789";"1";"5291"
"????????????? ?????, 39";"55.122339, 61.44393";"1";"5292"
"????????????? ?????, 4";"55.12013, 61.450254";"1";"5293"
"????????????? ?????, 41";"55.122287, 61.44349";"1";"5294"
"????????????? ?????, 42";"55.122509, 61.441684";"1";"5295"
"????????????? ?????, 43";"55.122272, 61.442807";"1";"5296"
"????????????? ?????, 44";"55.1224, 61.44119";"1";"5297"
"????????????? ?????, 45";"55.122231, 61.442403";"1";"5298"
"????????????? ?????, 46";"55.1224, 61.440588";"1";"5299"
"????????????? ?????, 47";"55.12221, 61.441729";"1";"5300"
"????????????? ?????, 48";"55.122436, 61.440121";"1";"5301"
"????????????? ?????, 49";"55.122184, 61.441262";"1";"5302"
"????????????? ?????, 5";"55.11996, 61.449598";"1";"5303"
"????????????? ?????, 50";"55.12237, 61.439429";"1";"5304"
"????????????? ?????, 51";"55.122148, 61.440876";"1";"5305"
"????????????? ?????, 52";"55.122344, 61.438917";"1";"5306"
"????????????? ?????, 53";"55.122153, 61.440669";"1";"5307"
"????????????? ?????, 54";"55.122313, 61.438271";"1";"5308"
"????????????? ?????, 55";"55.122158, 61.440409";"1";"5309"
"????????????? ?????, 56";"55.122272, 61.437669";"1";"5310"
"????????????? ?????, 57";"55.12203, 61.440103";"1";"5311"
"????????????? ?????, 58";"55.122267, 61.437516";"1";"5312"
"????????????? ?????, 59";"55.122112, 61.439528";"1";"5313"
"????????????? ?????, 6";"55.120156, 61.449922";"1";"5314"
"????????????? ?????, 60";"55.122241, 61.436851";"1";"5315"
"????????????? ?????, 61";"55.122081, 61.438962";"1";"5316"
"????????????? ?????, 63";"55.122061, 61.438289";"1";"5317"
"????????????? ?????, 65";"55.122014, 61.437938";"1";"5318"
"????????????? ?????, 67";"55.122004, 61.437309";"1";"5319"
"????????????? ?????, 69";"55.122004, 61.436914";"1";"5320"
"????????????? ?????, 7";"55.120073, 61.449401";"1";"5321"
"????????????? ?????, 8";"55.120274, 61.449715";"1";"5322"
"????????????? ?????, 9";"55.120238, 61.449104";"1";"5323"
"???????????? ?????, 1";"55.231576, 61.393085";"1";"5324"
"???????????? ?????, 10";"55.231889, 61.394082";"1";"5325"
"???????????? ?????, 100";"55.233372, 61.400218";"1";"5326"
"???????????? ?????, 100?";"55.233408, 61.400074";"1";"5327"
"???????????? ?????, 102";"55.233516, 61.399886";"1";"5328"
"???????????? ?????, 104?";"55.233706, 61.400011";"1";"5329"
"???????????? ?????, 106";"55.233557, 61.399418";"1";"5330"
"???????????? ?????, 106?";"55.23384, 61.399634";"1";"5331"
"???????????? ?????, 106?";"55.233501, 61.398933";"1";"5332"
"???????????? ?????, 11";"55.232104, 61.393615";"1";"5333"
"???????????? ?????, 12";"55.232012, 61.394352";"1";"5334"
"???????????? ?????, 13";"55.232212, 61.393858";"1";"5335"
"???????????? ?????, 13?";"55.23234, 61.393759";"1";"5336"
"???????????? ?????, 14";"55.232171, 61.394514";"1";"5337"
"???????????? ?????, 15";"55.232474, 61.39419";"1";"5338"
"???????????? ?????, 16";"55.232551, 61.395151";"1";"5339"
"???????????? ?????, 17";"55.232797, 61.394657";"1";"5340"
"???????????? ?????, 19";"55.232951, 61.394927";"1";"5341"
"???????????? ?????, 2";"55.231411, 61.393409";"1";"5342"
"???????????? ?????, 20";"55.23288, 61.395717";"1";"5343"
"???????????? ?????, 21";"55.233157, 61.395223";"1";"5344"
"???????????? ?????, 21?";"55.233224, 61.395376";"1";"5345"
"???????????? ?????, 22";"55.233059, 61.395879";"1";"5346"
"???????????? ?????, 23";"55.233413, 61.395601";"1";"5347"
"???????????? ?????, 25";"55.233449, 61.395655";"1";"5348"
"???????????? ?????, 26";"55.233136, 61.39596";"1";"5349"
"???????????? ?????, 27";"55.233614, 61.395978";"1";"5350"
"???????????? ?????, 27?";"55.233578, 61.395915";"1";"5351"
"???????????? ?????, 28";"55.233172, 61.396014";"1";"5352"
"???????????? ?????, 29";"55.233711, 61.396104";"1";"5353"
"???????????? ?????, 3";"55.231709, 61.393328";"1";"5354"
"???????????? ?????, 30";"55.233306, 61.396265";"1";"5355"
"???????????? ?????, 31";"55.233819, 61.396283";"1";"5356"
"???????????? ?????, 32";"55.233444, 61.396418";"1";"5357"
"???????????? ?????, 33";"55.233942, 61.396535";"1";"5358"
"???????????? ?????, 34";"55.233552, 61.396607";"1";"5359"
"???????????? ?????, 34?";"55.233711, 61.396867";"1";"5360"
"???????????? ?????, 35";"55.234148, 61.396571";"1";"5361"
"???????????? ?????, 36";"55.233824, 61.397038";"1";"5362"
"???????????? ?????, 36?";"55.23346, 61.397343";"1";"5363"
"???????????? ?????, 37";"55.234204, 61.397056";"1";"5364"
"???????????? ?????, 37?";"55.234163, 61.396975";"1";"5365"
"???????????? ?????, 38";"55.233886, 61.397128";"1";"5366"
"???????????? ?????, 38?";"55.233588, 61.397622";"1";"5367"
"???????????? ?????, 39";"55.23444, 61.397424";"1";"5368"
"???????????? ?????, 4";"55.231617, 61.393687";"1";"5369"
"???????????? ?????, 40";"55.234071, 61.397433";"1";"5370"
"???????????? ?????, 40?";"55.233768, 61.397954";"1";"5371"
"???????????? ?????, 40?";"55.233532, 61.398278";"1";"5372"
"???????????? ?????, 41";"55.234599, 61.397622";"1";"5373"
"???????????? ?????, 42";"55.234117, 61.397523";"1";"5374"
"???????????? ?????, 42?";"55.233891, 61.398206";"1";"5375"
"???????????? ?????, 43";"55.234697, 61.397891";"1";"5376"
"???????????? ?????, 44";"55.234261, 61.397891";"1";"5377"
"???????????? ?????, 44?";"55.23403, 61.398475";"1";"5378"
"???????????? ?????, 44?";"55.233742, 61.39879";"1";"5379"
"???????????? ?????, 45";"55.23481, 61.398098";"1";"5380"
"???????????? ?????, 45?";"55.234856, 61.398197";"1";"5381"
"???????????? ?????, 46";"55.234399, 61.398197";"1";"5382"
"???????????? ?????, 47";"55.235015, 61.398484";"1";"5383"
"???????????? ?????, 49";"55.235087, 61.398646";"1";"5384"
"???????????? ?????, 49?";"55.23521, 61.398637";"1";"5385"
"???????????? ?????, 5";"55.231848, 61.393427";"1";"5386"
"???????????? ?????, 50";"55.234599, 61.398484";"1";"5387"
"???????????? ?????, 50?";"55.234671, 61.398592";"1";"5388"
"???????????? ?????, 51";"55.235195, 61.398862";"1";"5389"
"???????????? ?????, 52";"55.234779, 61.398853";"1";"5390"
"???????????? ?????, 53";"55.235323, 61.399113";"1";"5391"
"???????????? ?????, 54";"55.234846, 61.399032";"1";"5392"
"???????????? ?????, 55";"55.235097, 61.399374";"1";"5393"
"???????????? ?????, 56";"55.23463, 61.399463";"1";"5394"
"???????????? ?????, 57";"55.234918, 61.399679";"1";"5395"
"???????????? ?????, 58";"55.234543, 61.399886";"1";"5396"
"???????????? ?????, 58?";"55.234332, 61.399697";"1";"5397"
"???????????? ?????, 58?";"55.234173, 61.399526";"1";"5398"
"???????????? ?????, 59";"55.234846, 61.399966";"1";"5399"
"???????????? ?????, 6";"55.231719, 61.393849";"1";"5400"
"???????????? ?????, 60";"55.234435, 61.400173";"1";"5401"
"???????????? ?????, 60?";"55.234204, 61.400092";"1";"5402"
"???????????? ?????, 60?";"55.234045, 61.399931";"1";"5403"
"???????????? ?????, 61";"55.234784, 61.4002";"1";"5404"
"???????????? ?????, 62";"55.234358, 61.400398";"1";"5405"
"???????????? ?????, 64";"55.234296, 61.400604";"1";"5406"
"???????????? ?????, 65";"55.234661, 61.400443";"1";"5407"
"???????????? ?????, 66";"55.234266, 61.400685";"1";"5408"
"???????????? ?????, 66?";"55.233875, 61.400344";"1";"5409"
"???????????? ?????, 67";"55.234527, 61.400847";"1";"5410"
"???????????? ?????, 68";"55.234081, 61.401116";"1";"5411"
"???????????? ?????, 68?";"55.233706, 61.400829";"1";"5412"
"???????????? ?????, 69";"55.23444, 61.401224";"1";"5413"
"???????????? ?????, 6?";"55.231755, 61.393894";"1";"5414"
"???????????? ?????, 7";"55.232125, 61.393013";"1";"5415"
"???????????? ?????, 70";"55.233983, 61.401458";"1";"5416"
"???????????? ?????, 70?";"55.233598, 61.401098";"1";"5417"
"???????????? ?????, 71";"55.234343, 61.401422";"1";"5418"
"???????????? ?????, 73";"55.234291, 61.401556";"1";"5419"
"???????????? ?????, 74";"55.233875, 61.401718";"1";"5420"
"???????????? ?????, 75";"55.234163, 61.401862";"1";"5421"
"???????????? ?????, 76";"55.233768, 61.402051";"1";"5422"
"???????????? ?????, 76?";"55.233686, 61.402302";"1";"5423"
"???????????? ?????, 77";"55.234091, 61.402024";"1";"5424"
"???????????? ?????, 79";"55.234035, 61.402257";"1";"5425"
"???????????? ?????, 80";"55.23349, 61.402599";"1";"5426"
"???????????? ?????, 81";"55.233978, 61.402392";"1";"5427"
"???????????? ?????, 81?";"55.233875, 61.402661";"1";"5428"
"???????????? ?????, 82";"55.233542, 61.402661";"1";"5429"
"???????????? ?????, 84";"55.233429, 61.403111";"1";"5430"
"???????????? ?????, 84?";"55.233881, 61.403075";"1";"5431"
"???????????? ?????, 85";"55.233716, 61.403236";"1";"5432"
"???????????? ?????, 85?";"55.233614, 61.403425";"1";"5433"
"???????????? ?????, 86";"55.233285, 61.402122";"1";"5434"
"???????????? ?????, 87";"55.233547, 61.403739";"1";"5435"
"???????????? ?????, 88";"55.233347, 61.401853";"1";"5436"
"???????????? ?????, 89";"55.233593, 61.404072";"1";"5437"
"???????????? ?????, 9";"55.232063, 61.393579";"1";"5438"
"???????????? ?????, 90";"55.233419, 61.401637";"1";"5439"
"???????????? ?????, 91";"55.233383, 61.404224";"1";"5440"
"???????????? ?????, 91?";"55.233357, 61.404386";"1";"5441"
"???????????? ?????, 93";"55.233254, 61.404548";"1";"5442"
"???????????? ?????, 93?";"55.233285, 61.404997";"1";"5443"
"???????????? ?????, 94";"55.233496, 61.401404";"1";"5444"
"???????????? ?????, 96";"55.233372, 61.400937";"1";"5445"
"???????????? ?????, 98";"55.23329, 61.400452";"1";"5446"
"???????????? ????????, 10";"55.234168, 61.404413";"1";"5447"
"???????????? ????????, 11";"55.234404, 61.403182";"1";"5448"
"???????????? ????????, 12";"55.234322, 61.40444";"1";"5449"
"???????????? ????????, 13";"55.234666, 61.4032";"1";"5450"
"???????????? ????????, 14";"55.234522, 61.404494";"1";"5451"
"???????????? ????????, 15";"55.234615, 61.403748";"1";"5452"
"???????????? ????????, 17";"55.234594, 61.404045";"1";"5453"
"???????????? ????????, 8";"55.233953, 61.404359";"1";"5454"
"???????????? ????????, 9";"55.23425, 61.403173";"1";"5455"
"????????? ????????, 1";"55.181986, 61.354646";"1";"5456"
"????????? ????????, 10";"55.181267, 61.354916";"1";"5457"
"????????? ????????, 11";"55.181164, 61.356192";"1";"5458"
"????????? ????????, 12/2";"55.181256, 61.354521";"1";"5459"
"????????? ????????, 12?";"55.181277, 61.354682";"1";"5460"
"????????? ????????, 13";"55.181005, 61.356174";"1";"5461"
"????????? ????????, 14";"55.181226, 61.354054";"1";"5462"
"????????? ????????, 15";"55.181005, 61.355751";"1";"5463"
"????????? ????????, 17";"55.180994, 61.355347";"1";"5464"
"????????? ????????, 19";"55.180994, 61.354934";"1";"5465"
"????????? ????????, 2";"55.181791, 61.354404";"1";"5466"
"????????? ????????, 21";"55.180984, 61.354512";"1";"5467"
"????????? ????????, 3";"55.181827, 61.355006";"1";"5468"
"????????? ????????, 3?";"55.181873, 61.355284";"1";"5469"
"????????? ????????, 4";"55.181632, 61.354646";"1";"5470"
"????????? ????????, 5";"55.181657, 61.355491";"1";"5471"
"????????? ????????, 6";"55.181493, 61.35515";"1";"5472"
"????????? ????????, 7";"55.181447, 61.355976";"1";"5473"
"????????? ????????, 8";"55.181267, 61.355536";"1";"5474"
"????????? ????????, 9";"55.18139, 61.356416";"1";"5475"
"????????? ?????, 1";"55.122586, 61.47017";"1";"5476"
"????????? ?????, 10";"55.120331, 61.467214";"1";"5477"
"????????? ?????, 11";"55.119126, 61.468481";"1";"5478"
"????????? ?????, 12";"55.119306, 61.466594";"1";"5479"
"????????? ?????, 13";"55.118086, 61.46734";"1";"5480"
"????????? ?????, 14";"55.118858, 61.466343";"1";"5481"
"????????? ?????, 15";"55.116655, 61.466568";"1";"5482"
"????????? ?????, 15?";"55.115723, 61.466029";"1";"5483"
"????????? ?????, 16";"55.118416, 61.465993";"1";"5484"
"????????? ?????, 18";"55.117896, 61.466442";"1";"5485"
"????????? ?????, 19";"55.114873, 61.465409";"1";"5486"
"????????? ?????, 2";"55.122684, 61.468724";"1";"5487"
"????????? ?????, 20";"55.116933, 61.465921";"1";"5488"
"????????? ?????, 21";"55.114508, 61.46522";"1";"5489"
"????????? ?????, 22";"55.116315, 61.46531";"1";"5490"
"????????? ?????, 22?";"55.116418, 61.464322";"1";"5491"
"????????? ?????, 23";"55.114106, 61.464924";"1";"5492"
"????????? ?????, 25";"55.11372, 61.464699";"1";"5493"
"????????? ?????, 2?";"55.124449, 61.470323";"1";"5494"
"????????? ?????, 3";"55.122174, 61.470008";"1";"5495"
"????????? ?????, 4";"55.122287, 61.468301";"1";"5496"
"????????? ?????, 6";"55.121891, 61.468068";"1";"5497"
"????????? ?????, 7";"55.121438, 61.469846";"1";"5498"
"????????? ?????, 8";"55.120918, 61.468391";"1";"5499"
"????????? ?????, 9";"55.120372, 61.468688";"1";"5500"
"????????? ?????, 9?";"55.119636, 61.468409";"1";"5501"
"?????????????? ?????, 1";"55.201119, 61.341208";"1";"5502"
"?????????????? ?????, 11";"55.201119, 61.338818";"1";"5503"
"?????????????? ?????, 13";"55.20113, 61.338162";"1";"5504"
"?????????????? ?????, 15";"55.201109, 61.337587";"1";"5505"
"?????????????? ?????, 17";"55.201104, 61.33721";"1";"5506"
"?????????????? ?????, 19";"55.201109, 61.336572";"1";"5507"
"?????????????? ?????, 21";"55.20113, 61.336096";"1";"5508"
"?????????????? ?????, 23";"55.20113, 61.335297";"1";"5509"
"?????????????? ?????, 25";"55.201119, 61.334857";"1";"5510"
"?????????????? ?????, 27";"55.201135, 61.334201";"1";"5511"
"?????????????? ?????, 29";"55.201125, 61.33368";"1";"5512"
"?????????????? ?????, 3";"55.201114, 61.340714";"1";"5513"
"?????????????? ?????, 31";"55.20113, 61.333276";"1";"5514"
"?????????????? ?????, 31?";"55.202584, 61.333105";"1";"5515"
"?????????????? ?????, 5";"55.201104, 61.340327";"1";"5516"
"?????????????? ?????, 7";"55.201119, 61.339815";"1";"5517"
"?????????????? ?????, 9";"55.20114, 61.339222";"1";"5518"
"?????????? ?????, 1";"55.1283, 61.506587";"1";"5519"
"?????????? ?????, 10";"55.129273, 61.507468";"1";"5520"
"?????????? ?????, 11";"55.129587, 61.507037";"1";"5521"
"?????????? ?????, 12";"55.129473, 61.50754";"1";"5522"
"?????????? ?????, 13";"55.129818, 61.507126";"1";"5523"
"?????????? ?????, 14";"55.129695, 61.507639";"1";"5524"
"?????????? ?????, 15";"55.13005, 61.507216";"1";"5525"
"?????????? ?????, 16";"55.129983, 61.507719";"1";"5526"
"?????????? ?????, 17";"55.130276, 61.507288";"1";"5527"
"?????????? ?????, 18";"55.130204, 61.507791";"1";"5528"
"?????????? ?????, 19";"55.130518, 61.507369";"1";"5529"
"?????????? ?????, 2";"55.128233, 61.507117";"1";"5530"
"?????????? ?????, 20";"55.130446, 61.50789";"1";"5531"
"?????????? ?????, 21";"55.130709, 61.507432";"1";"5532"
"?????????? ?????, 22";"55.130678, 61.507971";"1";"5533"
"?????????? ?????, 3";"55.128516, 61.506659";"1";"5534"
"?????????? ?????, 4";"55.128423, 61.507189";"1";"5535"
"?????????? ?????, 5";"55.128768, 61.506758";"1";"5536"
"?????????? ?????, 6";"55.128696, 61.507279";"1";"5537"
"?????????? ?????, 7";"55.129103, 61.506884";"1";"5538"
"?????????? ?????, 8";"55.129067, 61.507414";"1";"5539"
"?????????? ?????, 9";"55.129278, 61.506947";"1";"5540"
"???????????? ?????, 12";"55.231262, 61.414474";"1";"5541"
"???????????? ?????, 14";"55.231057, 61.414348";"1";"5542"
"???????????? ?????, 16";"55.2308, 61.41416";"1";"5543"
"???????????? ?????, 18";"55.23059, 61.414097";"1";"5544"
"???????????? ?????, 2";"55.232197, 61.41487";"1";"5545"
"???????????? ?????, 20";"55.2304, 61.413989";"1";"5546"
"???????????? ?????, 26";"55.230148, 61.413351";"1";"5547"
"???????????? ?????, 28";"55.23021, 61.413082";"1";"5548"
"???????????? ?????, 30";"55.229922, 61.413118";"1";"5549"
"???????????? ?????, 30?";"55.228962, 61.413244";"1";"5550"
"???????????? ?????, 30?";"55.229127, 61.413306";"1";"5551"
